                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    139,                 1.1575,                0.53756,                0.90759,                0.86254,                0.63524,                0.71973,                 0.4019,                  1.317,                0.54554,                 0.9897,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.1479,                0.53303,                0.90709,                0.86247,                0.63499,                0.71969,                0.40186,                 1.3174,                0.54566,                0.98988,               0.003169,               0.003169,               0.003169
                    141,                 1.1427,                0.52885,                0.90521,                0.86316,                0.63465,                0.71964,                0.40193,                 1.3177,                0.54534,                0.99001,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.1541,                0.53555,                0.90492,                0.86216,                0.63497,                 0.7196,                0.40193,                 1.3178,                0.54509,                 0.9901,                0.00307,                0.00307,                0.00307
                    143,                 1.1474,                0.53013,                0.90379,                0.86284,                0.63504,                0.71964,                0.40208,                  1.318,                0.54486,                0.99024,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.1413,                0.52671,                0.90299,                0.86207,                0.63552,                0.71977,                0.40211,                 1.3186,                0.54519,                0.99044,               0.002971,               0.002971,               0.002971
                    145,                 1.1368,                 0.5279,                0.90435,                0.86326,                0.63533,                0.71988,                0.40208,                 1.3189,                0.54492,                0.99059,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.1379,                0.52364,                0.90343,                0.86341,                0.63575,                0.71999,                0.40205,                 1.3192,                0.54506,                0.99073,               0.002872,               0.002872,               0.002872
                    147,                 1.1346,                0.52541,                0.90233,                0.86233,                0.63602,                0.72005,                0.40208,                 1.3196,                  0.545,                0.99097,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.1265,                0.52139,                0.90114,                0.86344,                0.63585,                0.72023,                0.40195,                 1.3197,                0.54501,                0.99103,               0.002773,               0.002773,               0.002773
                    149,                 1.1253,                0.51807,                0.89873,                0.86372,                0.63499,                 0.7202,                0.40204,                 1.3201,                0.54489,                0.99115,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.1227,                0.51748,                0.89891,                0.86484,                0.63458,                0.72049,                0.40219,                 1.3202,                0.54478,                 0.9913,               0.002674,               0.002674,               0.002674
                    151,                 1.1282,                0.51995,                0.89756,                0.86458,                0.63464,                0.72037,                0.40217,                 1.3206,                0.54505,                0.99147,              0.0026245,              0.0026245,              0.0026245
                    152,                 1.1223,                0.51924,                0.89723,                0.86548,                0.63436,                0.72063,                0.40219,                 1.3207,                0.54496,                0.99144,               0.002575,               0.002575,               0.002575
                    153,                 1.1239,                0.51927,                0.89591,                0.86536,                0.63451,                0.72103,                 0.4023,                 1.3211,                0.54494,                0.99159,              0.0025255,              0.0025255,              0.0025255
                    154,                 1.1224,                0.51903,                  0.899,                0.86519,                0.63494,                0.72113,                0.40217,                 1.3214,                 0.5451,                0.99174,               0.002476,               0.002476,               0.002476
                    155,                 1.1251,                0.51865,                0.89759,                0.86494,                0.63469,                0.72092,                0.40217,                 1.3217,                0.54506,                0.99185,              0.0024265,              0.0024265,              0.0024265
                    156,                 1.1164,                0.51517,                0.89527,                0.86542,                0.63437,                0.72094,                 0.4022,                 1.3221,                0.54511,                0.99197,               0.002377,               0.002377,               0.002377
